contacto_id,fecha_contacto,cliente_id,canal,producto,monto_ofertado,score_modelo,resultado,comentario
1324,2025-02-07T00:00:00.000000000,100591,SMS,Extracash,3757.32,0.2052,NO_INTERESADO,solicita llamada
1325,2025-01-23T00:00:00.000000000,100039,SMS,Seguro,5024.13,0.2932,SIN_CONTACTO,solicita llamada
1326,2025-02-14T00:00:00.000000000,100009,APP,TC,15513.94,0.3616,NO_INTERESADO,sin respuesta
1327,2025-04-25T00:00:00.000000000,100512,APP,TC,14116.67,0.0157,NO_INTERESADO,mail abierto
1328,2025-01-06T00:00:00.000000000,100295,APP,Seguro,9108.32,0.1992,SIN_CONTACTO,mail abierto
1329,2025-03-16T00:00:00.000000000,100210,SMS,Extracash,9582.41,0.1681,SIN_CONTACTO,no contesta
1330,2025-04-19T00:00:00.000000000,100322,html ,Extracash,2149.73,0.3815,NO_INTERESADO,no contesta
1331,2025-05-10T00:00:00.000000000,100208,SMS,PP,11759.07,0.1165,NO_INTERESADO,numero invalido
1332,2025-01-04T00:00:00.000000000,100093,TLV,TC,6241.31,0.5756,VENTA,no contesta
1333,2025-05-08T00:00:00.000000000,100583,SMS,PP,13409.42,0.3424,NO_INTERESADO,numero invalido
1334,2025-05-14T00:00:00.000000000,100328,SMS,TC,11401.9,0.1841,NO_INTERESADO,mail abierto
1335,2025-03-09T00:00:00.000000000,100180,SMS,TC,8465.18,0.135,NO_INTERESADO,solicita llamada
1336,2025-06-04T00:00:00.000000000,100584,APP,Seguro,3574.4,0.26,REBOTE,cliente interesado
1337,2025-02-19T00:00:00.000000000,100396,SMS,TC,5583.98,0.375,NO_INTERESADO,no contesta
1338,2025-06-19T00:00:00.000000000,100208,HTML,Extracash,7137.0,0.208,NO_INTERESADO,solicita llamada
1339,2025-01-28T00:00:00.000000000,100300,HTML,PP,9739.74,0.271,SIN_CONTACTO,solicita llamada
1340,2025-06-04T00:00:00.000000000,100062,HTML,PP,7351.87,0.1994,NO_INTERESADO,no contesta
1341,2025-04-11T00:00:00.000000000,100515,HTML,Extracash,5631.31,0.542,VENTA,sin respuesta
1342,2025-03-10T00:00:00.000000000,100234,SMS,Seguro,10657.17,0.2224,NO_INTERESADO,no contesta
1343,2025-05-02T00:00:00.000000000,100025,HTML,PP,17786.15,0.3938,REBOTE,solicita llamada
1344,2025-04-01T00:00:00.000000000,100518,SMS,Extracash,6656.42,0.1509,SIN_CONTACTO,mail abierto
1345,2025-04-20T00:00:00.000000000,100040,APP,Extracash,9287.62,0.2652,SIN_CONTACTO,solicita llamada
1346,2025-01-07T00:00:00.000000000,100397,TLV,PP,10082.61,0.3887,NO_INTERESADO,solicita llamada
1347,2025-05-07T00:00:00.000000000,100434,TLV,TC,16395.06,0.3087,NO_CALIFICA,no contesta
1348,2025-03-13T00:00:00.000000000,100382,APP,PP,15739.71,0.4369,REBOTE,numero invalido
1349,2025-03-31T00:00:00.000000000,100415,TLV,TC,8677.97,0.1123,NO_INTERESADO,sin respuesta
1350,2025-01-04T00:00:00.000000000,100121,APP,PP,5949.71,0.5798,SIN_CONTACTO,cliente interesado
1351,2025-06-01T00:00:00.000000000,100111,TLV,PP,10092.26,0.3336,NO_INTERESADO,sin respuesta
1352,2025-04-13T00:00:00.000000000,100472,HTML,Extracash,12216.17,0.553,REBOTE,numero invalido
1353,2025-03-20T00:00:00.000000000,100091,HTML,TC,5557.87,0.1606,SIN_CONTACTO,cliente interesado
1354,2025-01-24T00:00:00.000000000,100595,HTML,PP,6282.24,0.2415,VENTA,cliente interesado
1355,2025-05-11T00:00:00.000000000,100216,html ,TC,11569.86,0.4072,NO_INTERESADO,solicita llamada
1356,2025-04-15T00:00:00.000000000,100039,HTML,PP,15118.47,0.4093,NO_INTERESADO,solicita llamada
1357,2025-03-17T00:00:00.000000000,100199,tlv ,Extracash,4727.75,0.2936,NO_INTERESADO,sin respuesta
1358,2025-02-03T00:00:00.000000000,100542,TLV,Extracash,14161.38,0.1875,SIN_CONTACTO,solicita llamada
1359,2025-01-27T00:00:00.000000000,100075,app ,PP,9602.83,0.315,SIN_CONTACTO,mail abierto
1360,2025-01-25T00:00:00.000000000,100339,APP,TC,9714.88,0.1455,REBOTE,sin respuesta
1361,2025-01-09T00:00:00.000000000,100334,sms,PP,8226.09,0.1543,NO_INTERESADO,mail abierto
1362,2025-04-24T00:00:00.000000000,100116,TLV,Extracash,18454.58,0.5484,SIN_CONTACTO,solicita llamada
1363,2025-01-27T00:00:00.000000000,100013,TLV,TC,4741.26,0.2506,SIN_CONTACTO,numero invalido
1364,2025-06-18T00:00:00.000000000,100289,SMS,TC,7473.29,0.4178,NO_INTERESADO,solicita llamada
1365,2025-04-12T00:00:00.000000000,100461,TLV,PP,19012.96,0.016,REBOTE,mail abierto
1366,2025-05-13T00:00:00.000000000,100462,SMS,Seguro,5965.67,0.3762,VENTA,mail abierto
1367,2025-06-08T00:00:00.000000000,100065,sms,PP,37525.24,0.0427,NO_INTERESADO,numero invalido
1368,2025-04-25T00:00:00.000000000,100093,HTML,PP,8065.26,0.2518,REBOTE,mail abierto
1369,2025-05-28T00:00:00.000000000,100078,APP,TC,16294.63,0.3367,SIN_CONTACTO,solicita llamada
1370,2025-05-07T00:00:00.000000000,100226,APP,Seguro,7918.86,0.5669,SIN_CONTACTO,numero invalido
1371,2025-05-27T00:00:00.000000000,100227,TLV,Extracash,4856.08,0.6339,VENTA,mail abierto
1372,2025-06-07T00:00:00.000000000,100080,TLV,Seguro,5867.55,0.2142,NO_INTERESADO,numero invalido
1373,2025-06-09T00:00:00.000000000,100315,APP,PP,4644.82,0.3121,NO_CALIFICA,cliente interesado
1374,2025-06-28T00:00:00.000000000,100461,HTML,PP,4514.08,0.1456,SIN_CONTACTO,no contesta
1375,2025-02-02T00:00:00.000000000,100113,SMS,PP,8999.68,0.6664,NO_INTERESADO,no contesta
1376,2025-06-10T00:00:00.000000000,100207,TLV,PP,14368.31,0.2534,NO_INTERESADO,mail abierto
1377,2025-06-09T00:00:00.000000000,100166,SMS,TC,3857.42,0.2203,REBOTE,no contesta
1378,2025-01-08T00:00:00.000000000,100249,SMS,PP,7386.37,0.4956,SIN_CONTACTO,mail abierto
1379,2025-05-22T00:00:00.000000000,100160,SMS,Extracash,17036.76,0.3822,NO_INTERESADO,cliente interesado
1380,2025-01-21T00:00:00.000000000,100152,SMS,PP,9500.63,0.1125,NO_INTERESADO,numero invalido
1381,2025-06-11T00:00:00.000000000,100073,APP,Extracash,4483.37,0.1791,SIN_CONTACTO,solicita llamada
1382,2025-04-02T00:00:00.000000000,100560,SMS,Extracash,20453.11,0.5746,REBOTE,mail abierto
1383,2025-04-10T00:00:00.000000000,100444,HTML,Seguro,9634.46,0.4221,SIN_CONTACTO,cliente interesado
1384,2025-01-22T00:00:00.000000000,100086,APP,PP,9787.26,0.4047,NO_INTERESADO,no contesta
1385,2025-06-27T00:00:00.000000000,100350,TLV,PP,20614.97,0.4492,SIN_CONTACTO,numero invalido
1386,2025-03-11T00:00:00.000000000,100438,SMS,PP,16670.42,0.2376,NO_INTERESADO,mail abierto
1387,2025-04-06T00:00:00.000000000,100579,HTML,TC,6839.87,0.2169,NO_INTERESADO,solicita llamada
1388,2025-04-18T00:00:00.000000000,100171,HTML,TC,8233.05,0.2908,NO_INTERESADO,cliente interesado
1389,2025-03-26T00:00:00.000000000,100125,SMS,PP,5207.65,0.2774,REBOTE,solicita llamada
1390,2025-04-11T00:00:00.000000000,100006,HTML,TC,11038.8,0.2065,NO_INTERESADO,solicita llamada
1391,2025-03-18T00:00:00.000000000,100010,SMS,PP,8578.94,0.2906,NO_INTERESADO,solicita llamada
1392,2025-01-01T00:00:00.000000000,100529,SMS,Extracash,25888.3,0.1117,SIN_CONTACTO,solicita llamada
1393,2025-02-04T00:00:00.000000000,100058,HTML,Extracash,13168.77,0.5781,SIN_CONTACTO,solicita llamada
1394,2025-02-07T00:00:00.000000000,100000,HTML,TC,14299.24,0.2168,NO_INTERESADO,no contesta
1395,2025-05-17T00:00:00.000000000,100324,SMS,Extracash,7569.61,0.1775,NO_INTERESADO,cliente interesado
1396,2025-04-13T00:00:00.000000000,100052,HTML,Extracash,10275.81,0.0358,NO_INTERESADO,mail abierto
1397,2025-03-20T00:00:00.000000000,100314,SMS,Seguro,7618.43,0.2036,VENTA,numero invalido
1398,2025-02-10T00:00:00.000000000,100428,SMS,PP,14809.16,0.0502,REBOTE,cliente interesado
1399,2025-02-27T00:00:00.000000000,100357,APP,PP,9455.94,0.0816,SIN_CONTACTO,mail abierto
1400,2025-02-14T00:00:00.000000000,100061,SMS,PP,8556.05,0.5716,NO_INTERESADO,cliente interesado
1401,2025-04-06T00:00:00.000000000,100125,sms,TC,5842.91,0.2095,REBOTE,no contesta
1402,2025-05-07T00:00:00.000000000,100186,HTML,PP,12534.88,0.4119,NO_INTERESADO,cliente interesado
1403,2025-03-17T00:00:00.000000000,100045,SMS,TC,12279.73,0.1014,NO_INTERESADO,cliente interesado
1404,2025-02-20T00:00:00.000000000,100194,APP,PP,11533.59,0.1789,NO_INTERESADO,cliente interesado
1405,2025-04-03T00:00:00.000000000,100300,APP,TC,11251.8,0.4733,NO_INTERESADO,no contesta
1406,2025-03-01T00:00:00.000000000,100159,TLV,PP,22325.89,0.2179,NO_INTERESADO,no contesta
1407,2025-02-28T00:00:00.000000000,100447,TLV,PP,6697.19,0.1595,VENTA,sin respuesta
1408,2025-06-12T00:00:00.000000000,100148,sms,PP,11110.82,0.0705,VENTA,cliente interesado
1409,2025-04-01T00:00:00.000000000,100457,APP,PP,4790.93,0.1147,NO_INTERESADO,no contesta
1410,2025-04-29T00:00:00.000000000,100410,SMS,TC,5841.15,0.6439,SIN_CONTACTO,numero invalido
1411,2025-03-12T00:00:00.000000000,100472,SMS,Extracash,6929.03,0.4192,SIN_CONTACTO,numero invalido
1412,2025-01-13T00:00:00.000000000,100178,HTML,Extracash,8178.82,0.3072,SIN_CONTACTO,mail abierto
1413,2025-02-14T00:00:00.000000000,100576,SMS,TC,8697.31,0.4732,VENTA,numero invalido
1414,2025-06-29T00:00:00.000000000,100366,HTML,PP,6795.1,0.4221,NO_INTERESADO,sin respuesta
1415,2025-04-25T00:00:00.000000000,100308,SMS,TC,17250.07,0.2579,NO_INTERESADO,numero invalido
1416,2025-03-04T00:00:00.000000000,100023,html ,TC,7488.56,0.2959,NO_CALIFICA,sin respuesta
1417,2025-06-29T00:00:00.000000000,100501,app ,PP,6388.42,0.3657,NO_INTERESADO,no contesta
1418,2025-03-06T00:00:00.000000000,100570,SMS,Seguro,16404.36,0.4404,NO_INTERESADO,sin respuesta
1419,2025-02-08T00:00:00.000000000,100192,tlv ,Extracash,7879.86,0.2664,REBOTE,no contesta
1420,2025-04-02T00:00:00.000000000,100531,APP,PP,6116.65,0.0979,SIN_CONTACTO,no contesta
1421,2025-03-21T00:00:00.000000000,100170,APP,PP,9720.38,0.0805,REBOTE,cliente interesado
1422,2025-04-17T00:00:00.000000000,100463,HTML,PP,13074.71,0.3384,VENTA,solicita llamada
1423,2025-03-28T00:00:00.000000000,100083,TLV,PP,7637.53,0.4045,NO_INTERESADO,sin respuesta
1424,2025-04-24T00:00:00.000000000,100011,SMS,Extracash,6762.4,0.2521,NO_INTERESADO,no contesta
1425,2025-05-26T00:00:00.000000000,100440,HTML,PP,4991.0,0.1731,NO_INTERESADO,numero invalido
1426,2025-06-23T00:00:00.000000000,100541,SMS,PP,11743.35,0.4201,SIN_CONTACTO,mail abierto
1427,2025-05-31T00:00:00.000000000,100262,APP,TC,18410.15,0.2031,NO_INTERESADO,mail abierto
1428,2025-06-19T00:00:00.000000000,100021,SMS,PP,8042.69,0.4093,SIN_CONTACTO,cliente interesado
1429,2025-04-07T00:00:00.000000000,100105,app ,TC,9272.43,0.2946,NO_INTERESADO,sin respuesta
1430,2025-01-12T00:00:00.000000000,100115,TLV,Extracash,5576.52,0.4345,NO_INTERESADO,sin respuesta
1431,2025-02-18T00:00:00.000000000,100236,SMS,PP,22336.18,0.1123,SIN_CONTACTO,numero invalido
1432,2025-06-06T00:00:00.000000000,100137,HTML,PP,20901.84,0.2322,NO_CALIFICA,numero invalido
1433,2025-05-05T00:00:00.000000000,100567,app ,PP,6671.69,0.559,NO_INTERESADO,solicita llamada
1434,2025-03-05T00:00:00.000000000,100048,TLV,Extracash,10510.04,0.4417,SIN_CONTACTO,no contesta
1435,2025-05-10T00:00:00.000000000,100300,HTML,TC,8986.67,0.4165,NO_INTERESADO,numero invalido
1436,2025-06-22T00:00:00.000000000,100561,tlv ,PP,5543.07,0.1584,SIN_CONTACTO,numero invalido
1437,2025-05-12T00:00:00.000000000,100310,SMS,PP,12914.9,0.4912,VENTA,numero invalido
1438,2025-06-17T00:00:00.000000000,100455,app ,TC,12447.06,0.2672,NO_INTERESADO,numero invalido
1439,2025-02-22T00:00:00.000000000,100185,TLV,Extracash,18399.59,0.273,VENTA,numero invalido
1440,2025-03-04T00:00:00.000000000,100214,APP,PP,7417.96,0.3359,NO_INTERESADO,cliente interesado
1441,2025-05-23T00:00:00.000000000,100321,tlv ,Seguro,4084.64,0.5532,VENTA,numero invalido
1442,2025-03-27T00:00:00.000000000,100416,HTML,Extracash,19478.77,0.4153,VENTA,numero invalido
1443,2025-06-05T00:00:00.000000000,100291,app ,TC,8290.56,0.4087,NO_CALIFICA,solicita llamada
1444,2025-05-14T00:00:00.000000000,100326,SMS,Extracash,27969.22,0.1349,NO_INTERESADO,no contesta
1445,2025-03-05T00:00:00.000000000,100349,tlv ,PP,6865.26,0.5635,VENTA,numero invalido
1446,2025-05-06T00:00:00.000000000,100169,TLV,PP,8032.22,0.1386,NO_CALIFICA,sin respuesta
1447,2025-06-14T00:00:00.000000000,100236,TLV,PP,9036.28,0.1239,NO_INTERESADO,mail abierto
1448,2025-04-05T00:00:00.000000000,100429,SMS,PP,13293.37,0.4565,SIN_CONTACTO,numero invalido
1449,2025-04-20T00:00:00.000000000,100007,HTML,PP,6860.0,0.3494,NO_INTERESADO,mail abierto
1450,2025-04-08T00:00:00.000000000,100179,TLV,Extracash,13391.42,0.4048,NO_CALIFICA,solicita llamada
1451,2025-01-02T00:00:00.000000000,100501,SMS,Seguro,17379.62,0.5456,SIN_CONTACTO,no contesta
1452,2025-05-30T00:00:00.000000000,100478,APP,Extracash,5507.66,0.0624,REBOTE,numero invalido
1453,2025-06-21T00:00:00.000000000,100470,APP,Seguro,7778.8,0.5379,REBOTE,no contesta
1454,2025-01-25T00:00:00.000000000,100419,app ,PP,16584.62,0.2537,NO_INTERESADO,no contesta
1455,2025-04-01T00:00:00.000000000,100282,SMS,PP,7013.69,0.2905,REBOTE,no contesta
1456,2025-03-15T00:00:00.000000000,100362,HTML,TC,7489.21,0.3598,NO_INTERESADO,cliente interesado
1457,2025-01-20T00:00:00.000000000,100339,HTML,Extracash,6023.0,0.0881,NO_INTERESADO,solicita llamada
1458,2025-06-08T00:00:00.000000000,100457,tlv ,PP,7286.56,0.2717,SIN_CONTACTO,sin respuesta
1459,2025-01-05T00:00:00.000000000,100072,sms,Extracash,12294.25,0.1037,VENTA,no contesta
1460,2025-04-14T00:00:00.000000000,100195,HTML,TC,6859.65,0.4395,VENTA,mail abierto
1461,2025-06-27T00:00:00.000000000,100426,APP,Extracash,17245.81,0.0318,NO_INTERESADO,no contesta
1462,2025-04-09T00:00:00.000000000,100157,APP,TC,4502.24,0.3855,REBOTE,mail abierto
1463,2025-02-15T00:00:00.000000000,100174,app ,TC,13019.6,0.158,SIN_CONTACTO,mail abierto
1464,2025-03-02T00:00:00.000000000,100559,HTML,TC,6011.56,0.2541,NO_INTERESADO,mail abierto
1465,2025-02-15T00:00:00.000000000,100148,TLV,TC,11203.44,0.1268,NO_INTERESADO,sin respuesta
1466,2025-05-13T00:00:00.000000000,100465,SMS,Extracash,11795.36,0.2339,NO_INTERESADO,solicita llamada
1467,2025-01-27T00:00:00.000000000,100387,HTML,PP,6154.3,0.0903,REBOTE,sin respuesta
1468,2025-01-14T00:00:00.000000000,100489,HTML,TC,11768.22,0.1121,SIN_CONTACTO,no contesta
1469,2025-02-06T00:00:00.000000000,100590,HTML,Extracash,13462.84,0.2936,SIN_CONTACTO,sin respuesta
1470,2025-06-20T00:00:00.000000000,100244,HTML,Extracash,4669.4,0.1512,REBOTE,sin respuesta
1471,2025-03-19T00:00:00.000000000,100461,SMS,PP,3197.97,0.259,NO_INTERESADO,mail abierto
1472,2025-04-29T00:00:00.000000000,100037,TLV,TC,22382.85,0.461,SIN_CONTACTO,sin respuesta
1473,2025-02-06T00:00:00.000000000,100384,APP,PP,33349.54,0.6893,REBOTE,cliente interesado
1474,2025-01-17T00:00:00.000000000,100358,SMS,TC,12356.38,0.1442,SIN_CONTACTO,numero invalido
1475,2025-04-05T00:00:00.000000000,100244,SMS,Extracash,6692.44,0.3538,VENTA,mail abierto
1476,2025-06-13T00:00:00.000000000,100213,SMS,PP,11952.88,0.1549,NO_INTERESADO,mail abierto
1477,2025-06-10T00:00:00.000000000,100474,TLV,TC,5291.19,0.1182,REBOTE,no contesta
1478,2025-04-17T00:00:00.000000000,100560,HTML,Extracash,17993.53,0.6163,REBOTE,mail abierto
1479,2025-05-08T00:00:00.000000000,100033,html ,PP,7192.21,0.0253,NO_INTERESADO,cliente interesado
1480,2025-03-22T00:00:00.000000000,100480,TLV,Extracash,6031.05,0.0807,SIN_CONTACTO,numero invalido
1481,2025-02-22T00:00:00.000000000,100316,sms,Extracash,6139.2,0.4638,NO_CALIFICA,mail abierto
1482,2025-03-30T00:00:00.000000000,100059,TLV,PP,6595.8,0.308,SIN_CONTACTO,solicita llamada
1483,2025-02-12T00:00:00.000000000,100411,APP,PP,5531.8,0.2673,NO_INTERESADO,mail abierto
1484,2025-02-04T00:00:00.000000000,100183,HTML,TC,6724.05,0.3865,VENTA,cliente interesado
1485,2025-01-10T00:00:00.000000000,100180,APP,PP,8166.08,0.618,REBOTE,solicita llamada
1486,2025-05-22T00:00:00.000000000,100131,APP,PP,12430.21,0.4935,SIN_CONTACTO,cliente interesado
1487,2025-02-13T00:00:00.000000000,100217,APP,Seguro,10925.92,0.2514,VENTA,cliente interesado
1488,2025-01-23T00:00:00.000000000,100328,TLV,TC,2660.73,0.3654,NO_INTERESADO,numero invalido
1489,2025-03-06T00:00:00.000000000,100068,APP,Extracash,5919.83,0.2078,VENTA,numero invalido
1490,2025-05-12T00:00:00.000000000,100539,sms,PP,12196.3,0.2094,NO_INTERESADO,no contesta
1491,2025-01-24T00:00:00.000000000,100068,TLV,TC,12270.95,0.1818,NO_INTERESADO,cliente interesado
1492,2025-05-04T00:00:00.000000000,100206,APP,TC,14455.22,0.2489,NO_INTERESADO,mail abierto
1493,2025-02-02T00:00:00.000000000,100375,app ,Extracash,5828.99,0.4698,SIN_CONTACTO,solicita llamada
1494,2025-06-13T00:00:00.000000000,100517,HTML,PP,5279.46,0.2853,SIN_CONTACTO,sin respuesta
1495,2025-06-04T00:00:00.000000000,100167,sms,PP,9010.19,0.3634,NO_INTERESADO,sin respuesta
1496,2025-05-31T00:00:00.000000000,100394,APP,PP,8291.92,0.0897,NO_INTERESADO,mail abierto
1497,2025-01-02T00:00:00.000000000,100259,HTML,TC,21903.07,0.1337,VENTA,solicita llamada
1498,2025-04-14T00:00:00.000000000,100576,HTML,TC,6692.08,0.2758,NO_INTERESADO,cliente interesado
1499,2025-02-26T00:00:00.000000000,100208,HTML,PP,21932.81,0.1085,NO_INTERESADO,mail abierto
1500,2025-02-19T00:00:00.000000000,100073,SMS,Extracash,7984.88,0.2054,VENTA,cliente interesado
1501,2025-06-21T00:00:00.000000000,100029,sms,TC,18590.52,0.6185,NO_INTERESADO,solicita llamada
1502,2025-03-26T00:00:00.000000000,100374,SMS,PP,3808.84,0.0819,NO_CALIFICA,no contesta
1503,2025-02-02T00:00:00.000000000,100528,SMS,PP,8313.31,0.239,NO_INTERESADO,sin respuesta
1504,2025-03-12T00:00:00.000000000,100558,APP,TC,6217.57,0.155,NO_INTERESADO,solicita llamada
1505,2025-03-01T00:00:00.000000000,100528,SMS,TC,4618.94,0.0823,NO_INTERESADO,solicita llamada
1506,2025-04-23T00:00:00.000000000,100030,HTML,PP,4912.51,0.1359,NO_INTERESADO,mail abierto
1507,2025-04-03T00:00:00.000000000,100305,HTML,Extracash,6411.55,0.1651,SIN_CONTACTO,cliente interesado
1508,2025-04-18T00:00:00.000000000,100437,tlv ,TC,6018.31,0.1504,NO_INTERESADO,mail abierto
1509,2025-02-09T00:00:00.000000000,100015,APP,Seguro,3286.78,0.2772,NO_INTERESADO,no contesta
1510,2025-04-04T00:00:00.000000000,100127,TLV,Extracash,13281.78,0.2217,SIN_CONTACTO,sin respuesta
1511,2025-01-13T00:00:00.000000000,100343,TLV,TC,8891.39,0.4069,NO_INTERESADO,solicita llamada
1512,2025-06-15T00:00:00.000000000,100294,SMS,TC,5072.58,0.3259,NO_INTERESADO,solicita llamada
1513,2025-03-15T00:00:00.000000000,100516,HTML,Extracash,7704.8,0.2515,SIN_CONTACTO,numero invalido
1514,2025-01-30T00:00:00.000000000,100080,APP,TC,16282.71,0.4593,NO_INTERESADO,no contesta
1515,2025-02-27T00:00:00.000000000,100058,TLV,PP,5140.69,0.6141,VENTA,numero invalido
1516,2025-01-16T00:00:00.000000000,100043,HTML,Seguro,8764.09,0.3416,NO_INTERESADO,mail abierto
1517,2025-05-15T00:00:00.000000000,100595,tlv ,PP,7432.17,0.1364,SIN_CONTACTO,no contesta
1518,2025-04-29T00:00:00.000000000,100338,HTML,Seguro,2112.52,0.2566,REBOTE,cliente interesado
1519,2025-02-22T00:00:00.000000000,100433,TLV,TC,4483.15,0.6091,SIN_CONTACTO,cliente interesado
1520,2025-04-12T00:00:00.000000000,100103,tlv ,PP,8150.37,0.3094,NO_INTERESADO,no contesta
1521,2025-01-27T00:00:00.000000000,100596,SMS,TC,7200.24,0.6433,VENTA,sin respuesta
1522,2025-05-13T00:00:00.000000000,100587,SMS,TC,5894.97,0.1405,NO_INTERESADO,numero invalido
1523,2025-04-16T00:00:00.000000000,100031,SMS,TC,9628.39,0.2422,NO_INTERESADO,numero invalido
1524,2025-01-19T00:00:00.000000000,100115,APP,TC,5902.31,0.4272,VENTA,numero invalido
1525,2025-05-03T00:00:00.000000000,100065,HTML,PP,12536.52,0.258,REBOTE,numero invalido
1526,2025-06-05T00:00:00.000000000,100552,html ,PP,4285.7,0.317,NO_INTERESADO,no contesta
1527,2025-06-09T00:00:00.000000000,100109,sms,TC,8083.51,0.2987,NO_INTERESADO,solicita llamada
1528,2025-01-25T00:00:00.000000000,100275,SMS,Seguro,12854.86,0.4027,REBOTE,mail abierto
1529,2025-01-22T00:00:00.000000000,100285,html ,TC,4219.24,0.6689,VENTA,mail abierto
1530,2025-06-26T00:00:00.000000000,100479,tlv ,TC,14420.85,0.2937,SIN_CONTACTO,numero invalido
1531,2025-06-29T00:00:00.000000000,100210,SMS,PP,9837.89,0.4896,SIN_CONTACTO,solicita llamada
1532,2025-01-26T00:00:00.000000000,100179,HTML,PP,9629.51,0.2476,NO_INTERESADO,numero invalido
1533,2025-03-30T00:00:00.000000000,100171,app ,Seguro,8171.09,0.3853,NO_INTERESADO,cliente interesado
1534,2025-05-21T00:00:00.000000000,100447,SMS,Seguro,4160.67,0.3281,NO_CALIFICA,numero invalido
1535,2025-02-19T00:00:00.000000000,100441,HTML,Seguro,9613.28,0.1144,SIN_CONTACTO,sin respuesta
1536,2025-05-04T00:00:00.000000000,100597,HTML,PP,12578.48,0.2678,NO_INTERESADO,mail abierto
1537,2025-02-19T00:00:00.000000000,100547,SMS,PP,12804.59,0.2235,NO_INTERESADO,mail abierto
1538,2025-04-27T00:00:00.000000000,100431,APP,TC,14460.39,0.3554,SIN_CONTACTO,numero invalido
1539,2025-04-15T00:00:00.000000000,100321,TLV,PP,4224.04,0.1021,NO_INTERESADO,numero invalido
1540,2025-02-16T00:00:00.000000000,100279,TLV,TC,4865.96,0.0486,VENTA,numero invalido
1541,2025-03-17T00:00:00.000000000,100427,app ,TC,6727.15,0.363,SIN_CONTACTO,no contesta
1542,2025-06-11T00:00:00.000000000,100102,SMS,TC,7650.74,0.0707,SIN_CONTACTO,numero invalido
1543,2025-03-05T00:00:00.000000000,100132,HTML,TC,5759.47,0.3643,NO_INTERESADO,solicita llamada
1544,2025-02-24T00:00:00.000000000,100262,html ,PP,6504.78,0.1478,VENTA,no contesta
1545,2025-06-11T00:00:00.000000000,100457,SMS,TC,7952.75,0.0736,REBOTE,solicita llamada
1546,2025-01-26T00:00:00.000000000,100478,HTML,TC,6819.52,0.1099,SIN_CONTACTO,numero invalido
1547,2025-03-14T00:00:00.000000000,100519,SMS,TC,7954.28,0.4554,SIN_CONTACTO,sin respuesta
1548,2025-04-08T00:00:00.000000000,100355,APP,Extracash,18485.67,0.2975,NO_CALIFICA,solicita llamada
1549,2025-06-11T00:00:00.000000000,100415,HTML,Extracash,3920.71,0.1879,NO_INTERESADO,sin respuesta
1550,2025-03-31T00:00:00.000000000,100548,SMS,PP,11050.03,0.1545,NO_CALIFICA,solicita llamada
1551,2025-02-06T00:00:00.000000000,100575,HTML,PP,7845.58,0.3406,REBOTE,cliente interesado
1552,2025-01-08T00:00:00.000000000,100405,SMS,PP,13387.12,0.5183,SIN_CONTACTO,solicita llamada
1553,2025-05-29T00:00:00.000000000,100264,TLV,PP,17660.7,0.3399,VENTA,sin respuesta
1554,2025-04-29T00:00:00.000000000,100500,HTML,PP,29229.25,0.1741,REBOTE,numero invalido
1555,2025-02-24T00:00:00.000000000,100499,SMS,TC,9208.19,0.239,NO_INTERESADO,cliente interesado
1556,2025-03-13T00:00:00.000000000,100468,SMS,Extracash,4989.98,0.441,VENTA,mail abierto
1557,2025-01-20T00:00:00.000000000,100508,APP,PP,4709.59,0.2209,SIN_CONTACTO,numero invalido
1558,2025-02-22T00:00:00.000000000,100170,sms,TC,21270.63,0.1067,NO_INTERESADO,solicita llamada
1559,2025-03-21T00:00:00.000000000,100184,tlv ,Extracash,7550.97,0.1061,NO_INTERESADO,cliente interesado
1560,2025-05-01T00:00:00.000000000,100397,HTML,Extracash,13070.29,0.2919,VENTA,mail abierto
1561,2025-05-28T00:00:00.000000000,100445,SMS,PP,5431.88,0.477,NO_INTERESADO,cliente interesado
1562,2025-05-07T00:00:00.000000000,100547,TLV,PP,7039.24,0.3783,NO_INTERESADO,solicita llamada
1563,2025-02-15T00:00:00.000000000,100008,TLV,PP,13816.19,0.2232,NO_INTERESADO,sin respuesta
1564,2025-01-15T00:00:00.000000000,100157,TLV,TC,9819.93,0.4519,NO_INTERESADO,numero invalido
1565,2025-06-15T00:00:00.000000000,100329,SMS,Seguro,3822.99,0.1468,REBOTE,numero invalido
1566,2025-04-26T00:00:00.000000000,100041,TLV,PP,3468.3,0.1778,SIN_CONTACTO,solicita llamada
1567,2025-03-16T00:00:00.000000000,100324,app ,TC,8121.62,0.2584,SIN_CONTACTO,solicita llamada
1568,2025-01-20T00:00:00.000000000,100489,SMS,Extracash,8240.14,0.3518,NO_INTERESADO,sin respuesta
1569,2025-03-09T00:00:00.000000000,100067,TLV,Extracash,6715.35,0.1446,SIN_CONTACTO,cliente interesado
1570,2025-01-28T00:00:00.000000000,100367,TLV,Extracash,8430.41,0.1371,VENTA,sin respuesta
1571,2025-05-30T00:00:00.000000000,100244,TLV,Extracash,13109.85,0.2671,NO_INTERESADO,sin respuesta
1572,2025-01-04T00:00:00.000000000,100287,TLV,Extracash,10739.91,0.1968,SIN_CONTACTO,solicita llamada
1573,2025-03-19T00:00:00.000000000,100166,TLV,PP,9771.45,0.8141,REBOTE,numero invalido
