contacto_id,fecha_contacto,cliente_id,canal,producto,monto_ofertado,score_modelo,resultado,comentario
1179,2025-01-23T00:00:00.000000000,100236,HTML,Seguro,7801.62,0.2817,VENTA,solicita llamada
1180,2025-06-05T00:00:00.000000000,100408,HTML,Seguro,10825.96,0.3242,VENTA,numero invalido
1181,2025-04-23T00:00:00.000000000,100122,TLV,PP,S/ 7567.02,0.3088,NO_INTERESADO,cliente interesado
1182,2025-01-12T00:00:00.000000000,100047,SMS,Seguro,-100,0.2117,SIN_CONTACTO,cliente interesado
1183,2025-05-16T00:00:00.000000000,100193,sms,TC,10438.22,0.2672,REBOTE,no contesta
1184,2025-04-12T00:00:00.000000000,100236,SMS,TC,9105.62,0.577,SIN_CONTACTO,solicita llamada
1185,2025-01-10T00:00:00.000000000,100087,SMS,Extracash,13693.13,0.497,VENTA,cliente interesado
1186,2025-03-05T00:00:00.000000000,100506,APP,Seguro,13820.39,0.3075,NO_INTERESADO,solicita llamada
1187,2025-04-20T00:00:00.000000000,100391,sms,PP,16944.64,0.2578,SIN_CONTACTO,no contesta
1188,2025-02-24T00:00:00.000000000,100287,HTML,PP,12646.97,0.1503,VENTA,numero invalido
1189,2025-02-03T00:00:00.000000000,100277,APP,Extracash,8852.08,0.2232,NO_INTERESADO,sin respuesta
1190,2025-06-11T00:00:00.000000000,100333,SMS,TC,9701.37,0.6181,NO_INTERESADO,numero invalido
1191,2025-06-20T00:00:00.000000000,100090,HTML,TC,2854.7,0.2921,SIN_CONTACTO,cliente interesado
1192,2025-01-07T00:00:00.000000000,100336,tlv ,TC,4126.34,0.642,SIN_CONTACTO,solicita llamada
1193,2025-01-11T00:00:00.000000000,100073,SMS,Extracash,15706.46,0.2414,NO_INTERESADO,mail abierto
1194,2025-06-06T00:00:00.000000000,100565,SMS,TC,7582.57,0.6711,VENTA,cliente interesado
1195,2025-02-22T00:00:00.000000000,100571,SMS,TC,23726.43,,NO_CALIFICA,numero invalido
1196,2025-01-15T00:00:00.000000000,100120,TLV,Extracash,23593.02,0.2958,VENTA,mail abierto
1197,2025-03-29T00:00:00.000000000,100104,sms,PP,4632.14,0.353,NO_INTERESADO,numero invalido
1198,2025-05-03T00:00:00.000000000,100408,APP,TC,10652.28,0.2068,NO_INTERESADO,solicita llamada
1199,2025-03-04T00:00:00.000000000,100373,HTML,TC,42091.36,0.2185,NO_INTERESADO,sin respuesta
1200,2025-02-21T00:00:00.000000000,100269,HTML,PP,5935.01,0.146,NO_INTERESADO,cliente interesado
1201,2025-03-02T00:00:00.000000000,100500,app ,PP,11146.67,0.3557,VENTA,numero invalido
1202,2025-04-06T00:00:00.000000000,100141,app ,PP,7989.38,0.2273,REBOTE,numero invalido
1203,2025-03-04T00:00:00.000000000,100536,TLV,PP,7942.9,0.2839,NO_INTERESADO,cliente interesado
1204,2025-06-17T00:00:00.000000000,100029,SMS,Extracash,7784.96,0.2308,SIN_CONTACTO,solicita llamada
1205,2025-05-22T00:00:00.000000000,100534,HTML,PP,8950.11,0.3005,NO_CALIFICA,sin respuesta
1206,2025-05-25T00:00:00.000000000,100366,HTML,Extracash,sin dato,0.5392,NO_CALIFICA,cliente interesado
1207,2025-02-14T00:00:00.000000000,100034,SMS,PP,5885.39,0.1552,SIN_CONTACTO,numero invalido
1208,2025-01-18T00:00:00.000000000,100110,SMS,PP,S/ 11824.73,0.5425,NO_INTERESADO,sin respuesta
1209,2025-06-17T00:00:00.000000000,100581,HTML,PP,6200.93,0.1094,SIN_CONTACTO,sin respuesta
1210,2025-02-25T00:00:00.000000000,100349,HTML,Seguro,11949.12,0.2015,REBOTE,no contesta
1211,2025-04-01T00:00:00.000000000,100335,APP,PP,10697.15,0.3443,VENTA,mail abierto
1212,2025-03-30T00:00:00.000000000,100257,SMS,Extracash,S/ 5970.46,0.1275,NO_INTERESADO,solicita llamada
1213,2025-04-24T00:00:00.000000000,100463,HTML,TC,9739.91,0.4533,REBOTE,sin respuesta
1214,2025-05-10T00:00:00.000000000,100243,TLV,PP,6106.26,0.1735,SIN_CONTACTO,cliente interesado
1215,2025-01-30T00:00:00.000000000,100090,HTML,PP,5757.71,0.2792,VENTA,sin respuesta
1216,2025-01-02T00:00:00.000000000,100532,APP,PP,16856.32,0.2472,NO_CALIFICA,no contesta
1217,2025-05-09T00:00:00.000000000,100116,APP,TC,3423.28,0.2387,SIN_CONTACTO,cliente interesado
1218,2025-06-06T00:00:00.000000000,100053,tlv ,TC,,0.0606,SIN_CONTACTO,solicita llamada
1219,2025-05-28T00:00:00.000000000,100520,SMS,TC,13175.53,0.1276,SIN_CONTACTO,solicita llamada
1220,2025-06-02T00:00:00.000000000,100336,TLV,Extracash,6588.7,0.1634,VENTA,cliente interesado
1221,2025-01-13T00:00:00.000000000,100423,APP,Extracash,16154.44,0.4705,NO_INTERESADO,no contesta
1222,2025-06-23T00:00:00.000000000,100248,APP,TC,14679.79,0.1573,NO_INTERESADO,sin respuesta
1223,2025-02-17T00:00:00.000000000,100440,,Extracash,4530.23,0.6131,VENTA,no contesta
1224,2025-02-06T00:00:00.000000000,100090,HTML,TC,S/ 11959.08,0.1074,REBOTE,numero invalido
1225,2025-05-19T00:00:00.000000000,100441,HTML,PP,11598.6,0.3259,SIN_CONTACTO,sin respuesta
1226,2025-02-08T00:00:00.000000000,100237,tlv ,TC,6099.32,0.1915,SIN_CONTACTO,mail abierto
1227,2025-04-10T00:00:00.000000000,100562,SMS,TC,12289.27,0.3832,NO_INTERESADO,sin respuesta
1228,2025-05-31T00:00:00.000000000,100520,HTML,PP,13487.66,0.326,SIN_CONTACTO,numero invalido
1229,2025-06-04T00:00:00.000000000,100346,TLV,TC,6155.31,0.2062,NO_CALIFICA,solicita llamada
1230,2025-04-04T00:00:00.000000000,100118,tlv ,TC,3120.92,0.0594,NO_INTERESADO,sin respuesta
1231,2025-03-31T00:00:00.000000000,100366,SMS,TC,11201.01,0.1692,SIN_CONTACTO,solicita llamada
1232,2025-02-14T00:00:00.000000000,100407,SMS,PP,6084.94,0.1144,NO_INTERESADO,no contesta
1233,2025-02-21T00:00:00.000000000,100574,TLV,PP,S/ 3612.23,0.1862,NO_INTERESADO,sin respuesta
1234,2025-01-04T00:00:00.000000000,100161,SMS,PP,7365.14,0.5297,NO_INTERESADO,cliente interesado
1235,2025-03-22T00:00:00.000000000,100352,SMS,Seguro,2536.14,0.5202,VENTA,sin respuesta
1236,2025-02-09T00:00:00.000000000,100311,SMS,TC,7545.95,0.3683,NO_INTERESADO,solicita llamada
1237,2025-04-22T00:00:00.000000000,100406,SMS,PP,20139.98,0.6496,SIN_CONTACTO,sin respuesta
1238,2025-05-03T00:00:00.000000000,100330,sms,PP,1974.64,0.2074,NO_INTERESADO,no contesta
1239,2025-02-27T00:00:00.000000000,100071,HTML,PP,11545.2,0.3643,SIN_CONTACTO,sin respuesta
1240,2025-05-13T00:00:00.000000000,100042,APP,Extracash,5520.82,0.1955,VENTA,mail abierto
1241,2025-06-30T00:00:00.000000000,100441,HTML,Extracash,7254.94,0.2829,VENTA,cliente interesado
1242,2025-03-06T00:00:00.000000000,100484,TLV,PP,5555.39,0.294,NO_INTERESADO,no contesta
1243,2025-04-19T00:00:00.000000000,100596,SMS,Seguro,12699.15,0.2692,VENTA,numero invalido
1244,2025-06-16T00:00:00.000000000,100227,HTML,PP,8988.52,0.388,SIN_CONTACTO,solicita llamada
1245,2025-01-19T00:00:00.000000000,100105,SMS,PP,5954.76,0.3153,NO_INTERESADO,solicita llamada
1246,2025-04-03T00:00:00.000000000,100125,HTML,PP,4493.46,0.3149,NO_INTERESADO,mail abierto
1247,2025-02-12T00:00:00.000000000,100070,html ,PP,7195.36,0.1879,NO_INTERESADO,numero invalido
1248,2025-04-04T00:00:00.000000000,100124,SMS,PP,16730.63,0.1161,NO_INTERESADO,mail abierto
1249,2025-02-24T00:00:00.000000000,100270,SMS,Extracash,4725.76,0.1962,NO_INTERESADO,sin respuesta
1250,2025-03-13T00:00:00.000000000,100591,HTML,TC,11292.78,0.2443,SIN_CONTACTO,numero invalido
1251,2025-01-23T00:00:00.000000000,100138,SMS,Extracash,S/ 10831.89,0.3774,SIN_CONTACTO,cliente interesado
1252,2025-03-15T00:00:00.000000000,100565,HTML,PP,3104.3,0.3875,NO_INTERESADO,sin respuesta
1253,2025-05-12T00:00:00.000000000,100204,sms,Extracash,,0.1943,SIN_CONTACTO,mail abierto
1254,2025-03-06T00:00:00.000000000,100281,HTML,PP,8848.05,0.4017,REBOTE,numero invalido
1255,2025-02-01T00:00:00.000000000,100509,TLV,PP,29820.15,0.5605,VENTA,numero invalido
1256,2025-05-30T00:00:00.000000000,100162,TLV,Seguro,22910.14,0.1222,VENTA,solicita llamada
1257,2025-01-31T00:00:00.000000000,100517,SMS,Extracash,7910.71,0.1726,SIN_CONTACTO,mail abierto
1258,2025-03-21T00:00:00.000000000,100424,HTML,Extracash,8323.31,0.3429,NO_INTERESADO,mail abierto
1259,2025-02-12T00:00:00.000000000,100134,SMS,TC,5276.82,0.2823,VENTA,mail abierto
1260,2025-02-11T00:00:00.000000000,100031,HTML,PP,4332.31,0.0433,NO_INTERESADO,numero invalido
1261,2025-06-11T00:00:00.000000000,100011,HTML,TC,13847.08,0.1438,NO_INTERESADO,mail abierto
1262,2025-03-20T00:00:00.000000000,100515,APP,TC,7901.3,0.1902,SIN_CONTACTO,solicita llamada
1263,2025-06-09T00:00:00.000000000,100082,APP,Extracash,7286.43,0.4096,VENTA,sin respuesta
1264,2025-06-17T00:00:00.000000000,100003,TLV,TC,8249.67,0.2248,NO_INTERESADO,cliente interesado
1265,2025-04-30T00:00:00.000000000,100476,APP,Extracash,13019.97,0.2586,REBOTE,solicita llamada
1266,2025-04-26T00:00:00.000000000,100029,SMS,Extracash,S/ 14983.01,0.1575,SIN_CONTACTO,mail abierto
1267,2025-05-16T00:00:00.000000000,100330,SMS,Extracash,9046.34,0.3413,REBOTE,no contesta
1268,2025-01-20T00:00:00.000000000,100200,APP,PP,,0.0193,SIN_CONTACTO,solicita llamada
1269,2025-04-22T00:00:00.000000000,100382,tlv ,PP,9557.24,0.4495,NO_INTERESADO,sin respuesta
1270,2025-03-17T00:00:00.000000000,100273,HTML,PP,27468.06,0.3635,NO_INTERESADO,no contesta
1271,2025-04-06T00:00:00.000000000,100358,APP,Seguro,2966.97,0.2017,VENTA,cliente interesado
1272,2025-03-26T00:00:00.000000000,100003,SMS,TC,4856.98,0.2483,NO_INTERESADO,mail abierto
1273,2025-06-06T00:00:00.000000000,100264,APP,TC,11672.77,0.2391,NO_INTERESADO,no contesta
1274,2025-01-03T00:00:00.000000000,100171,APP,Extracash,S/ 9791.42,0.3557,NO_INTERESADO,numero invalido
1275,2025-05-21T00:00:00.000000000,100474,app ,TC,17515.15,0.4056,REBOTE,no contesta
1276,2025-06-24T00:00:00.000000000,100590,SMS,PP,18310.41,0.4445,SIN_CONTACTO,no contesta
1277,2025-06-05T00:00:00.000000000,100213,TLV,TC,26216.32,0.239,VENTA,cliente interesado
1278,2025-06-15T00:00:00.000000000,100464,APP,Extracash,5890.57,0.6172,NO_INTERESADO,solicita llamada
1279,2025-02-02T00:00:00.000000000,100129,tlv ,Extracash,12589.12,0.1762,REBOTE,cliente interesado
1280,2025-01-19T00:00:00.000000000,100035,TLV,PP,S/ 7969.24,0.2042,NO_INTERESADO,solicita llamada
1281,2025-02-13T00:00:00.000000000,100437,HTML,Seguro,15262.71,0.1354,NO_INTERESADO,solicita llamada
1282,2025-04-10T00:00:00.000000000,100526,tlv ,TC,10007.75,0.2652,VENTA,numero invalido
1283,2025-01-16T00:00:00.000000000,100535,TLV,PP,14581.52,0.3939,SIN_CONTACTO,sin respuesta
1284,2025-02-26T00:00:00.000000000,100279,SMS,TC,6077.85,0.0243,REBOTE,cliente interesado
1285,2025-01-27T00:00:00.000000000,100535,APP,Seguro,9899.65,0.1455,NO_INTERESADO,mail abierto
1286,2025-02-08T00:00:00.000000000,100593,HTML,Extracash,6873.95,0.4333,VENTA,sin respuesta
1287,2025-04-03T00:00:00.000000000,100070,HTML,PP,7874.51,0.1735,NO_CALIFICA,cliente interesado
1288,2025-02-19T00:00:00.000000000,100192,SMS,TC,,0.2602,NO_INTERESADO,numero invalido
1289,2025-04-09T00:00:00.000000000,100040,HTML,PP,5206.35,0.3011,NO_INTERESADO,cliente interesado
1290,2025-01-10T00:00:00.000000000,100185,html ,Extracash,16530.83,0.161,NO_INTERESADO,mail abierto
1291,2025-05-17T00:00:00.000000000,100169,APP,PP,10630.01,0.1851,SIN_CONTACTO,cliente interesado
1292,2025-05-05T00:00:00.000000000,100407,TLV,TC,16322.25,0.378,NO_CALIFICA,sin respuesta
1293,2025-04-24T00:00:00.000000000,100534,SMS,PP,5306.6,0.2125,SIN_CONTACTO,sin respuesta
1294,2025-03-08T00:00:00.000000000,100292,tlv ,PP,3166.11,0.2188,SIN_CONTACTO,sin respuesta
1295,2025-06-12T00:00:00.000000000,100029,sms,PP,6403.28,0.194,SIN_CONTACTO,mail abierto
1296,2025-05-07T00:00:00.000000000,100165,tlv ,Seguro,8359.23,0.5888,SIN_CONTACTO,numero invalido
1297,2025-03-01T00:00:00.000000000,100351,APP,PP,13886.99,0.3503,NO_INTERESADO,cliente interesado
1298,2025-05-28T00:00:00.000000000,100314,HTML,TC,16031.83,0.0325,NO_CALIFICA,numero invalido
1299,2025-06-22T00:00:00.000000000,100340,APP,PP,17513.5,0.1208,NO_INTERESADO,numero invalido
1300,2025-04-14T00:00:00.000000000,100382,HTML,TC,20788.15,0.4241,NO_INTERESADO,sin respuesta
1301,2025-03-27T00:00:00.000000000,100593,html ,Extracash,13442.07,0.4648,SIN_CONTACTO,no contesta
1302,2025-03-04T00:00:00.000000000,100187,TLV,PP,9639.59,0.0664,SIN_CONTACTO,mail abierto
1303,2025-02-27T00:00:00.000000000,100415,HTML,TC,6013.69,0.1455,SIN_CONTACTO,numero invalido
1304,2025-01-26T00:00:00.000000000,100494,HTML,PP,13141.64,0.4408,NO_INTERESADO,no contesta
1305,2025-01-12T00:00:00.000000000,100586,APP,PP,6928.51,0.2372,SIN_CONTACTO,cliente interesado
1306,2025-04-28T00:00:00.000000000,100449,SMS,Extracash,5883.79,0.401,NO_INTERESADO,cliente interesado
1307,2025-04-19T00:00:00.000000000,100007,APP,PP,12456.61,0.4556,NO_INTERESADO,sin respuesta
1308,2025-05-03T00:00:00.000000000,100451,APP,TC,,0.153,SIN_CONTACTO,cliente interesado
1309,2025-06-07T00:00:00.000000000,100532,TLV,Seguro,14405.24,0.3834,NO_INTERESADO,solicita llamada
1310,2025-05-22T00:00:00.000000000,100396,HTML,Extracash,6169.13,0.3045,NO_INTERESADO,no contesta
1311,2025-02-10T00:00:00.000000000,100526,APP,PP,17078.43,0.6655,NO_INTERESADO,cliente interesado
1312,2025-01-25T00:00:00.000000000,100138,sms,TC,11023.45,0.0362,NO_INTERESADO,sin respuesta
1313,2025-03-30T00:00:00.000000000,100478,SMS,Extracash,8290.0,0.2158,NO_CALIFICA,solicita llamada
1314,2025-01-09T00:00:00.000000000,100423,HTML,PP,6034.93,0.5307,VENTA,no contesta
1315,2025-04-21T00:00:00.000000000,100225,html ,Seguro,5077.79,0.1476,NO_INTERESADO,sin respuesta
1316,2025-06-09T00:00:00.000000000,100104,TLV,PP,4348.25,0.0901,NO_CALIFICA,mail abierto
1317,2025-05-12T00:00:00.000000000,100215,TLV,PP,19339.44,0.2378,NO_INTERESADO,no contesta
1318,2025-04-20T00:00:00.000000000,100085,HTML,TC,4223.51,0.0706,SIN_CONTACTO,sin respuesta
1319,2025-05-31T00:00:00.000000000,100377,TLV,TC,12768.29,0.26,SIN_CONTACTO,mail abierto
1320,2025-01-18T00:00:00.000000000,100302,HTML,PP,7947.5,0.0796,REBOTE,no contesta
1321,2025-03-15T00:00:00.000000000,100229,APP,TC,6656.12,0.0796,REBOTE,mail abierto
1322,2025-05-09T00:00:00.000000000,100103,sms,PP,7034.64,0.2284,NO_INTERESADO,numero invalido
1323,2025-06-27T00:00:00.000000000,100286,SMS,Extracash,8620.25,0.4018,SIN_CONTACTO,cliente interesado
1324,2025-01-11T00:00:00.000000000,100076,SMS,TC,14800.07,0.3891,NO_INTERESADO,numero invalido
1325,2025-01-13T00:00:00.000000000,100392,APP,TC,12309.37,0.5025,SIN_CONTACTO,mail abierto
1326,2025-04-25T00:00:00.000000000,100355,HTML,PP,9075.14,0.2565,REBOTE,mail abierto
1327,2025-05-02T00:00:00.000000000,100379,SMS,Seguro,4333.08,0.1864,REBOTE,numero invalido
1328,2025-04-11T00:00:00.000000000,100585,HTML,PP,3473.01,0.4213,SIN_CONTACTO,no contesta
1329,2025-01-18T00:00:00.000000000,100099,APP,TC,24883.06,0.3374,SIN_CONTACTO,sin respuesta
1330,2025-05-10T00:00:00.000000000,100033,HTML,Extracash,5271.4,0.5079,REBOTE,numero invalido
1331,2025-04-02T00:00:00.000000000,100003,HTML,TC,3892.61,0.1364,NO_CALIFICA,no contesta
1332,2025-01-18T00:00:00.000000000,100266,sms,PP,16648.61,0.0226,NO_INTERESADO,no contesta
1333,2025-01-06T00:00:00.000000000,100081,APP,TC,4041.79,0.344,NO_INTERESADO,no contesta
1334,2025-06-14T00:00:00.000000000,100054,SMS,TC,13554.84,0.3793,NO_CALIFICA,mail abierto
1335,2025-06-02T00:00:00.000000000,100467,sms,PP,15012.13,0.1225,NO_INTERESADO,no contesta
1336,2025-06-20T00:00:00.000000000,100323,tlv ,PP,10382.4,0.1869,NO_INTERESADO,cliente interesado
1337,2025-01-31T00:00:00.000000000,100288,SMS,PP,15275.1,0.2303,NO_INTERESADO,mail abierto
1338,2025-06-28T00:00:00.000000000,100344,SMS,PP,4283.44,0.1937,REBOTE,mail abierto
1339,2025-04-05T00:00:00.000000000,100589,APP,TC,S/ 4689.4,0.5574,SIN_CONTACTO,mail abierto
1340,2025-05-19T00:00:00.000000000,100294,HTML,Seguro,8175.64,0.2298,NO_INTERESADO,sin respuesta
1341,2025-04-28T00:00:00.000000000,100332,HTML,PP,9060.29,0.3891,NO_INTERESADO,cliente interesado
1342,2025-02-26T00:00:00.000000000,100023,HTML,Seguro,8669.68,0.3405,NO_INTERESADO,mail abierto
1343,2025-03-03T00:00:00.000000000,100552,SMS,PP,11666.95,0.1994,SIN_CONTACTO,sin respuesta
1344,2025-06-27T00:00:00.000000000,100420,app ,Seguro,6093.48,0.2197,NO_INTERESADO,mail abierto
1345,2025-06-18T00:00:00.000000000,100427,SMS,PP,2870.79,0.2514,REBOTE,cliente interesado
1346,2025-04-22T00:00:00.000000000,100304,SMS,PP,11291.79,0.4337,REBOTE,numero invalido
1347,2025-04-16T00:00:00.000000000,100010,html ,Extracash,8021.26,0.4912,REBOTE,sin respuesta
1348,2025-05-11T00:00:00.000000000,100343,HTML,Seguro,14074.07,0.1514,NO_INTERESADO,solicita llamada
1349,2025-06-05T00:00:00.000000000,100095,APP,Extracash,27875.48,0.0894,VENTA,numero invalido
1350,2025-04-30T00:00:00.000000000,100400,html ,TC,9470.44,0.2498,NO_INTERESADO,numero invalido
1351,2025-02-11T00:00:00.000000000,100073,TLV,PP,12412.87,0.428,NO_INTERESADO,solicita llamada
1352,2025-02-07T00:00:00.000000000,100543,sms,Seguro,5592.03,0.2541,NO_CALIFICA,numero invalido
1353,2025-06-22T00:00:00.000000000,100452,tlv ,TC,14806.38,0.4628,NO_CALIFICA,cliente interesado
1354,2025-06-04T00:00:00.000000000,100260,HTML,Extracash,10895.24,0.1476,REBOTE,no contesta
1355,2025-02-05T00:00:00.000000000,100102,SMS,PP,,0.084,SIN_CONTACTO,sin respuesta
1356,2025-04-28T00:00:00.000000000,100547,APP,Seguro,14857.62,0.0685,SIN_CONTACTO,mail abierto
1357,2025-03-14T00:00:00.000000000,100515,TLV,TC,4921.26,0.2441,NO_INTERESADO,cliente interesado
1358,2025-02-09T00:00:00.000000000,100105,SMS,TC,12289.35,0.2687,VENTA,solicita llamada
1359,2025-04-14T00:00:00.000000000,100147,TLV,PP,11604.11,0.1904,NO_INTERESADO,cliente interesado
1360,2025-03-10T00:00:00.000000000,100272,SMS,PP,21383.44,0.3322,SIN_CONTACTO,no contesta
1361,2025-05-31T00:00:00.000000000,100437,SMS,PP,3418.11,0.3387,NO_INTERESADO,no contesta
1362,2025-01-26T00:00:00.000000000,100106,SMS,PP,8635.5,0.3494,REBOTE,numero invalido
1363,2025-05-10T00:00:00.000000000,100582,HTML,TC,29601.47,0.2659,VENTA,sin respuesta
1364,2025-03-20T00:00:00.000000000,100223,SMS,PP,S/ 7271.65,0.0142,NO_INTERESADO,numero invalido
1365,2025-06-14T00:00:00.000000000,100352,APP,PP,7156.77,0.4894,NO_INTERESADO,cliente interesado
1366,2025-06-29T00:00:00.000000000,100542,HTML,TC,23739.42,,NO_CALIFICA,sin respuesta
1367,2025-04-08T00:00:00.000000000,100073,html ,Extracash,35071.44,0.4651,REBOTE,no contesta
1368,2025-03-11T00:00:00.000000000,100585,TLV,PP,9645.16,0.0689,NO_INTERESADO,numero invalido
1369,2025-05-24T00:00:00.000000000,100210,HTML,Extracash,6162.39,0.0748,NO_INTERESADO,no contesta
1370,2025-03-13T00:00:00.000000000,100283,TLV,PP,S/ 6576.97,0.4322,NO_INTERESADO,solicita llamada
1371,2025-03-18T00:00:00.000000000,100054,APP,TC,7316.44,0.3713,NO_CALIFICA,solicita llamada
1372,2025-05-26T00:00:00.000000000,100165,HTML,PP,5741.81,0.3241,REBOTE,sin respuesta
1373,2025-01-06T00:00:00.000000000,100477,APP,PP,5854.34,0.2264,NO_INTERESADO,sin respuesta
1374,2025-01-15T00:00:00.000000000,100193,,Extracash,9951.24,0.0941,NO_INTERESADO,no contesta
1375,2025-02-10T00:00:00.000000000,100565,SMS,TC,9250.4,0.4003,NO_INTERESADO,mail abierto
1376,2025-01-22T00:00:00.000000000,100540,SMS,Extracash,11720.68,0.2106,SIN_CONTACTO,cliente interesado
1377,2025-01-08T00:00:00.000000000,100319,SMS,Extracash,S/ 9187.96,0.1527,NO_INTERESADO,solicita llamada
1378,2025-05-15T00:00:00.000000000,100263,sms,Extracash,4713.07,0.3284,NO_CALIFICA,cliente interesado
1379,2025-01-12T00:00:00.000000000,100102,TLV,PP,13493.75,0.2272,REBOTE,mail abierto
1380,2025-01-24T00:00:00.000000000,100119,SMS,PP,10343.06,0.2917,NO_INTERESADO,mail abierto
1381,2025-01-08T00:00:00.000000000,100548,TLV,PP,6610.1,0.6216,REBOTE,mail abierto
1382,2025-04-21T00:00:00.000000000,100500,HTML,TC,7821.15,0.2714,VENTA,cliente interesado
1383,2025-02-01T00:00:00.000000000,100013,APP,TC,10769.0,0.3096,NO_CALIFICA,no contesta
1384,2025-05-28T00:00:00.000000000,100305,SMS,Extracash,9444.5,0.1834,NO_INTERESADO,sin respuesta
1385,2025-04-30T00:00:00.000000000,100593,APP,Seguro,8442.92,0.3073,NO_INTERESADO,no contesta
1386,2025-04-12T00:00:00.000000000,100256,APP,Extracash,13689.74,0.1689,SIN_CONTACTO,cliente interesado
1387,2025-02-03T00:00:00.000000000,100369,HTML,TC,16081.23,0.3812,NO_INTERESADO,numero invalido
1388,2025-01-15T00:00:00.000000000,100541,HTML,PP,7638.99,0.1799,NO_INTERESADO,mail abierto
1389,2025-06-23T00:00:00.000000000,100061,tlv ,TC,8950.6,0.6162,REBOTE,mail abierto
1390,2025-02-07T00:00:00.000000000,100447,TLV,PP,4975.76,0.2652,VENTA,no contesta
1391,2025-03-20T00:00:00.000000000,100319,SMS,Extracash,S/ 8262.13,0.4702,VENTA,no contesta
1392,2025-04-08T00:00:00.000000000,100008,APP,PP,11704.69,0.2415,NO_INTERESADO,cliente interesado
1393,2025-04-17T00:00:00.000000000,100406,TLV,PP,14435.75,0.2614,NO_CALIFICA,mail abierto
1394,2025-06-22T00:00:00.000000000,100579,html ,PP,9906.37,0.1407,VENTA,mail abierto
1395,2025-01-31T00:00:00.000000000,100395,APP,PP,8632.15,0.2156,NO_INTERESADO,mail abierto
1396,2025-04-29T00:00:00.000000000,100272,SMS,Extracash,6148.73,0.2129,NO_CALIFICA,solicita llamada
1397,2025-04-25T00:00:00.000000000,100206,HTML,PP,10169.14,0.3646,NO_INTERESADO,no contesta
1398,2025-05-07T00:00:00.000000000,100107,APP,PP,5021.38,0.4039,NO_INTERESADO,numero invalido
1399,2025-06-26T00:00:00.000000000,100398,HTML,PP,9693.9,0.401,NO_INTERESADO,cliente interesado
1400,2025-04-18T00:00:00.000000000,100546,HTML,Seguro,9146.96,0.102,NO_INTERESADO,sin respuesta
1401,2025-05-29T00:00:00.000000000,100147,html ,Extracash,5549.17,0.4268,SIN_CONTACTO,sin respuesta
1402,2025-02-28T00:00:00.000000000,100251,HTML,PP,10802.11,0.2945,VENTA,no contesta
1403,2025-02-16T00:00:00.000000000,100452,HTML,Seguro,8063.21,0.4066,NO_INTERESADO,cliente interesado
1404,2025-04-20T00:00:00.000000000,100410,html ,PP,12507.58,0.3773,NO_INTERESADO,mail abierto
1405,2025-03-19T00:00:00.000000000,100331,TLV,PP,,0.3367,REBOTE,mail abierto
1406,2025-01-02T00:00:00.000000000,100450,SMS,TC,11736.44,0.1488,NO_INTERESADO,numero invalido
1407,2025-03-27T00:00:00.000000000,100599,SMS,PP,21012.91,0.1714,NO_INTERESADO,mail abierto
1408,2025-03-16T00:00:00.000000000,100116,SMS,Seguro,9963.35,0.179,NO_INTERESADO,mail abierto
1409,2025-05-25T00:00:00.000000000,100058,HTML,Seguro,13843.06,0.1132,NO_CALIFICA,mail abierto
1410,2025-05-27T00:00:00.000000000,100590,TLV,PP,6400.82,0.2024,VENTA,sin respuesta
1411,2025-04-20T00:00:00.000000000,100143,SMS,TC,7475.78,0.2782,NO_CALIFICA,sin respuesta
1412,2025-02-07T00:00:00.000000000,100337,HTML,TC,3268.43,0.2861,NO_INTERESADO,cliente interesado
1413,2025-04-05T00:00:00.000000000,100512,SMS,Seguro,8334.57,0.2613,NO_INTERESADO,sin respuesta
1414,2025-04-28T00:00:00.000000000,100034,HTML,Seguro,4917.33,0.3941,REBOTE,no contesta
1415,2025-01-09T00:00:00.000000000,100395,HTML,PP,9614.38,0.1891,NO_INTERESADO,cliente interesado
1416,2025-05-11T00:00:00.000000000,100322,HTML,Seguro,2974.89,0.2778,NO_INTERESADO,mail abierto
1417,2025-03-22T00:00:00.000000000,100361,html ,TC,5681.16,0.4173,NO_INTERESADO,cliente interesado
1418,2025-01-29T00:00:00.000000000,100011,SMS,TC,9450.97,0.3314,SIN_CONTACTO,sin respuesta
1419,2025-03-03T00:00:00.000000000,100395,HTML,TC,11157.63,0.1082,NO_INTERESADO,mail abierto
1420,2025-06-05T00:00:00.000000000,100587,HTML,Extracash,3701.78,0.3282,NO_INTERESADO,sin respuesta
1421,2025-02-16T00:00:00.000000000,100488,html ,PP,7227.57,0.4955,VENTA,cliente interesado
1422,2025-02-14T00:00:00.000000000,100399,SMS,PP,35966.27,0.5837,SIN_CONTACTO,numero invalido
1423,2025-06-06T00:00:00.000000000,100072,HTML,PP,13823.04,0.0732,VENTA,sin respuesta
1424,2025-06-24T00:00:00.000000000,100227,TLV,PP,9851.53,0.3066,VENTA,sin respuesta
1425,2025-03-12T00:00:00.000000000,100195,SMS,Extracash,2047.17,0.2556,NO_INTERESADO,numero invalido
1426,2025-03-04T00:00:00.000000000,100479,html ,Extracash,5500.13,0.2159,NO_INTERESADO,mail abierto
1427,2025-02-19T00:00:00.000000000,100376,app ,PP,11954.77,0.2083,REBOTE,solicita llamada
1428,2025-04-21T00:00:00.000000000,100476,SMS,PP,10254.43,0.4266,NO_INTERESADO,numero invalido
